agaaus beitaw corlae cyadea cyamed daccup dacdac eladen hedarb hohpop kniexc kuneri lepsco metrob neslan rhosap vitluc altitude
1 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 200 
0 1 0 1 1 1 1 0 0 0 1 0 0 1 0 1 0 80 
0 0 0 1 1 0 0 0 1 0 1 0 0 0 0 1 0 120 
0 1 0 1 1 1 0 1 0 1 0 0 0 0 0 1 0 200 
0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 120 
1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 200 
0 1 0 1 1 0 1 0 1 0 1 0 0 0 0 1 0 100 
1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 220 
0 0 0 0 1 1 1 0 0 0 1 0 0 1 0 1 0 200 
0 0 0 0 0 0 1 0 0 0 1 1 1 0 0 0 0 220 
0 1 0 1 1 0 0 0 0 1 1 0 0 0 1 1 0 210 
0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 35 
0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 50 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 140 
0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 1 0 150 
0 0 0 1 0 1 0 0 1 1 1 0 1 0 0 1 0 210 
0 1 0 1 1 0 0 1 1 1 1 0 0 0 0 1 0 160 
1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 180 
0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 240 
0 1 0 1 0 1 1 0 1 1 1 0 0 1 0 1 0 220 
1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 270 
0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 240 
0 0 0 1 1 1 1 1 0 1 1 1 0 0 0 0 0 240 
0 0 0 0 1 1 1 0 0 1 1 0 0 0 0 1 0 250 
0 1 1 0 1 0 0 0 0 1 0 0 0 0 0 1 0 280 
0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 300 
0 1 0 1 1 0 0 0 1 1 0 0 0 0 0 1 1 220 
1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 90 
0 1 0 1 1 0 0 0 0 1 1 0 0 0 0 1 1 100 
1 0 0 1 1 1 0 0 0 0 0 1 0 0 0 0 0 140 
0 0 0 1 1 0 1 0 0 1 0 0 1 0 0 1 0 100 
0 1 0 1 1 0 0 0 1 1 1 0 0 0 0 1 0 140 
0 1 1 1 1 0 0 0 1 1 1 0 0 0 0 1 1 110 
0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 140 
0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 1 1 10 
0 1 0 1 0 0 0 0 0 0 1 1 0 0 0 1 1 60 
1 1 0 0 0 1 1 0 0 0 1 1 0 0 0 1 0 30 
0 0 0 1 1 0 1 0 1 0 1 0 0 0 0 1 1 140 
0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 5 
0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 50 
0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 1 25 
0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50 
0 1 1 1 1 0 0 0 0 0 1 1 0 1 1 1 1 100 
0 1 0 1 1 0 0 0 1 0 1 0 0 0 0 1 0 100 
0 1 1 0 1 1 0 0 0 0 1 1 0 1 0 1 1 70 
0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 1 100 
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 200 
0 0 0 1 1 0 0 0 1 0 0 0 1 0 0 1 0 180 
0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 1 120 
0 0 1 1 1 0 0 0 1 0 0 0 0 0 0 1 0 120 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 100 
0 0 1 0 0 0 0 0 1 0 1 1 0 0 0 1 1 120 
0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 1 130 
0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 30 
1 1 0 0 0 0 1 0 0 1 0 1 0 0 0 0 1 70 
0 0 1 0 0 0 0 1 1 0 1 1 0 0 0 0 0 5 
0 1 1 1 0 0 0 0 1 1 1 0 1 0 0 0 0 25 
0 0 0 1 1 0 0 0 1 0 1 0 1 0 0 0 0 20 
0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 10 
0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 1 0 45 
0 0 1 0 0 0 0 0 0 1 1 1 0 1 1 1 1 180 
1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 200 
1 0 0 0 0 1 0 0 0 0 1 1 0 1 0 0 1 200 
0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 60 
1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 140 
0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 1 0 170 
0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 200 
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 150 
0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 180 
0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 40 
0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 1 40 
0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 1 30 
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 90 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 200 
0 1 1 1 0 0 0 0 0 0 1 1 0 0 0 1 1 140 
0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 200 
0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 60 
0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 1 20 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 100 
0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 1 0 200 
0 0 0 1 1 0 0 0 0 0 1 0 1 0 0 0 0 180 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 50 
0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 
0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 45 
0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 100 
0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 80 
0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 70 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 60 
1 0 0 1 0 0 0 0 1 1 1 1 0 0 1 1 1 130 
0 0 1 1 0 0 0 0 0 0 1 1 0 0 1 1 1 100 
0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 1 1 85 
0 1 1 1 1 0 0 1 1 0 1 1 0 0 0 1 1 30 
1 1 1 1 1 0 1 0 0 0 1 1 0 0 0 1 1 100 
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 40 
0 0 1 0 1 0 0 0 0 0 0 1 1 0 0 1 1 80 
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 100 
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 110 
1 0 0 0 1 1 0 0 0 0 1 1 0 0 0 0 0 200 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 270 
1 0 0 0 1 1 1 0 0 1 1 1 1 0 0 0 0 240 
1 0 0 1 1 1 1 0 1 1 1 1 0 0 1 1 0 210 
1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 200 
1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 140 
1 0 0 1 1 1 0 0 1 0 1 1 0 1 0 1 1 220 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 240 
0 0 0 1 1 1 1 0 1 1 1 1 0 0 0 1 1 240 
1 0 0 1 1 1 0 0 1 1 1 1 0 0 1 1 1 200 
1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 220 
0 1 0 1 1 1 1 0 1 1 1 0 0 0 1 1 1 160 
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 50 
0 1 1 1 0 0 1 0 0 0 0 1 0 0 0 1 1 80 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 90 
1 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 90 
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 90 
0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 90 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 60 
0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 1 40 
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 25 
0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 130 
0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 180 
0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 1 1 25 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 50 
0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 120 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 130 
0 0 1 1 1 0 0 0 0 0 1 1 0 0 1 1 1 100 
1 0 1 0 1 0 0 1 1 0 1 1 0 0 0 0 1 120 
1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 100 
0 1 1 0 1 0 0 0 1 0 1 0 0 0 0 1 1 60 
1 0 1 1 1 0 0 1 0 1 1 0 0 0 1 1 0 60 
0 1 1 1 1 0 0 0 1 0 1 0 0 0 0 1 1 70 
0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 10 
0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 50 
0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 100 
0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 150 
1 1 0 0 1 1 1 0 0 0 1 1 0 0 0 1 0 150 
0 1 0 1 1 0 0 0 1 1 1 0 0 0 1 1 1 120 
1 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0 100 
0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 110 
1 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0 140 
0 0 0 1 1 0 1 0 0 0 1 0 0 0 0 1 0 120 
0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 70 
1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 60 
0 1 1 0 0 0 1 0 1 0 1 1 0 0 0 1 1 70 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 5 
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 50 
0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 70 
0 1 1 0 1 0 1 1 1 0 1 0 0 0 0 1 1 90 
1 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0 80 
1 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 10 
1 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 140 
1 1 1 0 1 0 0 0 0 0 1 0 0 0 0 1 1 90 
1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 70 
1 0 0 0 1 1 0 0 1 0 1 1 0 0 0 1 1 90 
1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 130 
0 0 1 1 1 1 1 0 1 0 1 0 0 0 1 1 1 120 
0 1 0 0 1 0 0 0 1 0 1 0 0 0 0 1 1 100 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 40 
1 0 0 1 0 1 0 0 1 0 1 1 0 0 1 1 0 160 
0 1 1 1 1 0 0 0 1 0 1 0 0 0 0 1 0 120 
1 0 0 0 1 1 0 0 0 0 1 0 0 0 1 0 0 140 
0 0 0 0 1 1 1 0 0 0 1 0 0 0 1 1 0 180 
0 0 0 1 1 1 1 0 1 0 1 0 0 0 1 1 0 130 
1 0 0 0 1 1 0 0 0 0 0 1 0 0 1 0 0 100 
1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 120 
1 0 0 1 1 1 1 0 0 0 1 1 0 0 1 1 0 80 
0 0 1 1 1 0 1 0 1 0 1 0 0 0 0 1 1 140 
1 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0 150 
1 0 0 1 0 0 0 0 0 0 1 0 1 0 1 1 0 130 
1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 1 1 60 
1 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 60 
0 0 1 1 1 0 0 0 0 0 1 0 0 0 0 1 1 80 
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 80 
0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 40 
0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 20 
0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 
0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 280 
0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 80 
0 0 0 1 0 0 0 0 1 0 1 1 1 0 0 0 0 60 
0 0 0 1 1 0 1 0 1 1 0 1 0 0 0 1 1 45 
1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 40 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 60 
1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 40 
0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 40 
0 1 0 0 0 0 1 0 0 0 1 1 0 0 0 1 1 60 
0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1 1 20 
1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 1 1 40 
1 0 0 1 0 1 0 0 0 0 1 1 0 0 0 1 0 40 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 50 
0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 15 
0 1 0 0 0 0 1 0 0 0 1 1 0 0 0 1 1 20 
1 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0 50 
0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 1 1 60 
0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 0 30 
0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 50 
0 1 1 0 0 0 1 0 0 0 0 1 0 0 0 0 1 50 
0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 
1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 80 
0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 15 
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 50 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 70 
0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 40 
0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 
0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 30 
1 0 1 0 1 0 1 0 0 0 0 1 0 1 0 1 1 10 
0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 10 
